-4.11314e-17	-6.95569e-21	-0.765	1	-0.325125	5.36	34.75	0.0226382	34.75	0.0226382	
-4.36012e-17	-7.51273e-21	-0.78	1	-0.3315	5.36	34.75	0.0230819	34.75	0.0230819	
-4.61678e-17	-8.10257e-21	-0.795	1	-0.337875	5.36	34.75	0.0235255	34.75	0.0235255	
-4.88332e-17	-8.72645e-21	-0.81	1	-0.34425	5.36	34.75	0.0239691	34.75	0.0239691	
-5.15992e-17	-9.38568e-21	-0.825	1	-0.350625	5.36	34.75	0.0244127	34.75	0.0244127	
-5.44677e-17	-1.00815e-20	-0.84	1	-0.357	5.36	34.75	0.0248563	34.75	0.0248563	
-5.74405e-17	-1.08154e-20	-0.855	1	-0.363375	5.36	34.7501	0.0252999	34.7501	0.0252999	
-6.05195e-17	-1.15886e-20	-0.87	1	-0.36975	5.36	34.7501	0.0257435	34.7501	0.0257435	
-6.37066e-17	-1.24025e-20	-0.885	1	-0.376125	5.36	34.7501	0.026187	34.7501	0.026187	
-6.70037e-17	-1.32585e-20	-0.9	1	-0.3825	5.36	34.7501	0.0266306	34.7501	0.0266306	
-7.04125e-17	-1.4158e-20	-0.915	1	-0.388875	5.36	34.7501	0.0270741	34.7501	0.0270741	
-7.3935e-17	-1.51026e-20	-0.93	1	-0.39525	5.36	34.7501	0.0275176	34.7501	0.0275176	
-7.7573e-17	-1.60936e-20	-0.945	1	-0.401625	5.36	34.7501	0.0279611	34.7501	0.0279611	
-8.13284e-17	-1.71326e-20	-0.96	1	-0.408	5.36	34.7501	0.0284046	34.7501	0.0284046	
-8.5203e-17	-1.82211e-20	-0.975	1	-0.414375	5.36	34.7501	0.028848	34.7501	0.028848	
-8.91988e-17	-1.93607e-20	-0.99	1	-0.42075	5.36	34.7501	0.0292914	34.7501	0.0292914	
-9.33175e-17	-2.05528e-20	-1.005	1	-0.427125	5.36	34.7501	0.0297349	34.7501	0.0297349	
-9.75611e-17	-2.17992e-20	-1.02	1	-0.4335	5.36	34.7501	0.0301783	34.7501	0.0301783	
-1.01931e-16	-2.31014e-20	-1.035	1	-0.439875	5.36	34.7501	0.0306217	34.7501	0.0306217	
-1.0643e-16	-2.4461e-20	-1.05	1	-0.44625	5.36	34.7501	0.031065	34.7501	0.031065	
-1.11059e-16	-2.58798e-20	-1.065	1	-0.452625	5.36	34.7501	0.0315084	34.7501	0.0315084	
-1.15821e-16	-2.73594e-20	-1.08	1	-0.459	5.36	34.7501	0.0319517	34.7501	0.0319517	
-1.20717e-16	-2.89016e-20	-1.095	1	-0.465375	5.36	34.7501	0.032395	34.7501	0.032395	
-1.25748e-16	-3.0508e-20	-1.11	1	-0.47175	5.36	34.7501	0.0328383	34.7501	0.0328383	
-1.30918e-16	-3.21805e-20	-1.125	1	-0.478125	5.36	34.7501	0.0332816	34.7501	0.0332816	
-1.36227e-16	-3.39207e-20	-1.14	1	-0.4845	5.36	34.7501	0.0337249	34.7501	0.0337249	
-1.41678e-16	-3.57306e-20	-1.155	1	-0.490875	5.36	34.7501	0.0341681	34.7501	0.0341681	
-1.47273e-16	-3.7612e-20	-1.17	1	-0.49725	5.36	34.7501	0.0346113	34.7501	0.0346113	
-1.53012e-16	-3.95667e-20	-1.185	1	-0.503625	5.36	34.7501	0.0350545	34.7501	0.0350545	
-1.58899e-16	-4.15965e-20	-1.2	1	-0.51	5.36	34.7501	0.0354977	34.7501	0.0354977	
-1.64935e-16	-4.37035e-20	-1.215	1	-0.516375	5.36	34.7502	0.0359408	34.7502	0.0359408	
-1.71122e-16	-4.58895e-20	-1.23	1	-0.52275	5.36	34.7502	0.036384	34.7502	0.036384	
-1.77462e-16	-4.81565e-20	-1.245	1	-0.529125	5.36	34.7502	0.0368271	34.7502	0.0368271	
-1.83957e-16	-5.05064e-20	-1.26	1	-0.5355	5.36	34.7502	0.0372702	34.7502	0.0372702	
-1.90607e-16	-5.29412e-20	-1.275	1	-0.541875	5.36	34.7502	0.0377133	34.7502	0.0377133	
-1.97417e-16	-5.54631e-20	-1.29	1	-0.54825	5.36	34.7502	0.0381563	34.7502	0.0381563	
-2.04386e-16	-5.80739e-20	-1.305	1	-0.554625	5.36	34.7502	0.0385993	34.7502	0.0385993	
-2.11518e-16	-6.07758e-20	-1.32	1	-0.561	5.36	34.7502	0.0390423	34.7502	0.0390423	
-2.18813e-16	-6.35709e-20	-1.335	1	-0.567375	5.36	34.7502	0.0394853	34.7502	0.0394853	
-2.26275e-16	-6.64614e-20	-1.35	1	-0.57375	5.36	34.7502	0.0399283	34.7502	0.0399283	
-2.33904e-16	-6.94492e-20	-1.365	1	-0.580125	5.36	34.7502	0.0403712	34.7502	0.0403712	
-2.41702e-16	-7.25366e-20	-1.38	1	-0.5865	5.36	34.7502	0.0408141	34.7502	0.0408141	
-2.49673e-16	-7.57259e-20	-1.395	1	-0.592875	5.36	34.7502	0.041257	34.7502	0.041257	
-2.57816e-16	-7.90191e-20	-1.41	1	-0.59925	5.36	34.7502	0.0416999	34.7502	0.0416999	
-2.66134e-16	-8.24186e-20	-1.425	1	-0.605625	5.36	34.7502	0.0421427	34.7502	0.0421427	
-2.7463e-16	-8.59266e-20	-1.44	1	-0.612	5.36	34.7503	0.0425855	34.7503	0.0425855	
-2.83304e-16	-8.95453e-20	-1.455	1	-0.618375	5.36	34.7503	0.0430283	34.7503	0.0430283	
-2.92159e-16	-9.32772e-20	-1.47	1	-0.62475	5.36	34.7503	0.0434711	34.7503	0.0434711	
-3.01197e-16	-9.71244e-20	-1.485	1	-0.631125	5.36	34.7503	0.0439138	34.7503	0.0439138	
-3.10419e-16	-1.01089e-19	-1.5	1	-0.6375	5.36	34.7503	0.0443565	34.7503	0.0443565	
-3.19828e-16	-1.05175e-19	-1.515	1	-0.643875	5.36	34.7503	0.0447992	34.7503	0.0447992	
-3.29424e-16	-1.09382e-19	-1.53	1	-0.65025	5.36	34.7503	0.0452419	34.7503	0.0452419	
-3.39211e-16	-1.13715e-19	-1.545	1	-0.656625	5.36	34.7503	0.0456845	34.7503	0.0456845	
-3.4919e-16	-1.18175e-19	-1.56	1	-0.663	5.36	34.7503	0.0461271	34.7503	0.0461271	
-3.59362e-16	-1.22765e-19	-1.575	1	-0.669375	5.36	34.7503	0.0465697	34.7503	0.0465697	
-3.6973e-16	-1.27488e-19	-1.59	1	-0.67575	5.36	34.7503	0.0470123	34.7503	0.0470123	
-3.80296e-16	-1.32345e-19	-1.605	1	-0.682125	5.36	34.7503	0.0474548	34.7503	0.0474548	
-3.91061e-16	-1.3734e-19	-1.62	1	-0.6885	5.36	34.7504	0.0478973	34.7504	0.0478973	
-4.02027e-16	-1.42475e-19	-1.635	1	-0.694875	5.36	34.7504	0.0483398	34.7504	0.0483398	
-4.13196e-16	-1.47752e-19	-1.65	1	-0.70125	5.36	34.7504	0.0487822	34.7504	0.0487822	
-4.24571e-16	-1.53175e-19	-1.665	1	-0.707625	5.36	34.7504	0.0492247	34.7504	0.0492247	
-4.36152e-16	-1.58746e-19	-1.68	1	-0.714	5.36	34.7504	0.049667	34.7504	0.049667	
-4.47941e-16	-1.64467e-19	-1.695	1	-0.720375	5.36	34.7504	0.0501094	34.7504	0.0501094	
-4.59942e-16	-1.70341e-19	-1.71	1	-0.72675	5.36	34.7504	0.0505517	34.7504	0.0505517	
-4.72154e-16	-1.76371e-19	-1.725	1	-0.733125	5.36	34.7504	0.050994	34.7504	0.050994	
-4.84581e-16	-1.8256e-19	-1.74	1	-0.7395	5.36	34.7504	0.0514363	34.7504	0.0514363	
-4.97224e-16	-1.88911e-19	-1.755	1	-0.745875	5.36	34.7505	0.0518786	34.7505	0.0518786	
